,ensembl_gene_id,prev_symbol,symbol
51990,ENSG00000241026,,
51991,ENSG00000252025,,RNU6-982P
51992,ENSG00000258886,,HIGD1AP17
51993,ENSG00000207634,,MIR521-1
51994,ENSG00000253415,,
51995,ENSG00000252191,,RNU6-751P
51996,ENSG00000283685,,MIR522
51997,ENSG00000257509,,
51998,ENSG00000258968,,
51999,ENSG00000207992,,MIR519A1
52000,ENSG00000254312,,MRPL57P7
52001,ENSG00000207979,,MIR527
52002,ENSG00000207767,,MIR516A1
52003,ENSG00000221548,,MIR1283-2
52004,ENSG00000252063,,RNU6-1041P
52005,ENSG00000223281,,RN7SKP85
52006,ENSG00000123353,,ORMDL2
52007,ENSG00000207620,,MIR516A2
52008,ENSG00000271930,,
52009,ENSG00000269842,,
52010,ENSG00000284362,,MIR519A2
52011,ENSG00000074266,,EED
52012,ENSG00000164920,,OSR2
52013,ENSG00000130270,,ATP8B3
52014,ENSG00000231357,,
52015,ENSG00000092148,,HECTD1
52016,ENSG00000177283,,FZD8
52017,ENSG00000237286,,CARD11-AS1
52018,ENSG00000151923,,TIAL1
52019,ENSG00000201794,,RN7SKP130
52020,ENSG00000086730,,LAT2
52021,ENSG00000182796,,TMEM198B
52022,ENSG00000253948,,VPS13B-DT
52023,ENSG00000238051,,ISCUP1
52024,ENSG00000162704,,ARPC5
52025,ENSG00000229625,,
52026,ENSG00000253180,,
52027,ENSG00000253562,,
52028,ENSG00000253532,,
52029,ENSG00000236583,,
52030,ENSG00000237704,,
52031,ENSG00000225017,,
52032,ENSG00000206699,,
52033,ENSG00000177239,,MAN1B1
52034,ENSG00000207804,,MIR599
52035,ENSG00000216069,,MIR875
52036,ENSG00000243254,,RN7SL350P
52037,ENSG00000233196,,
52038,ENSG00000229220,,
52039,ENSG00000279061,,
52040,ENSG00000235683,,
52041,ENSG00000143653,,SCCPDH
52042,ENSG00000253539,,
52043,ENSG00000253912,,
52044,ENSG00000236356,,
52045,ENSG00000164919,,COX6C
52046,ENSG00000162999,,DUSP19
52047,ENSG00000007520,,TSR3
52048,ENSG00000123342,,MMP19
52049,ENSG00000260425,,
52050,ENSG00000135837,,CEP350
52051,ENSG00000224352,,
52052,ENSG00000133393,,CEP20
52053,ENSG00000234172,,
52054,ENSG00000279348,,
52055,ENSG00000144460,,NYAP2
52056,ENSG00000233999,,IGKV3OR2-268
52057,ENSG00000184611,,KCNH7
52058,ENSG00000079313,,REXO1
52059,ENSG00000165449,,SLC16A9
52060,ENSG00000287952,,
52061,ENSG00000176623,,RMDN1
52062,ENSG00000233616,,
52063,ENSG00000234156,,
52064,ENSG00000136834,,OR1J1
52065,ENSG00000197233,,OR1J2
52066,ENSG00000065809,,FAM107B
52067,ENSG00000239590,,OR1J4
52068,ENSG00000257966,,OLA1P3
52069,ENSG00000235491,,LINC01889
52070,ENSG00000171505,,OR1N1
52071,ENSG00000257569,,GSTP1P1
52072,ENSG00000171501,,OR1N2
52073,ENSG00000082153,,BZW1
52074,ENSG00000171496,,OR1L8
52075,ENSG00000228914,,OR1H1P
52076,ENSG00000065357,,DGKA
52077,ENSG00000165202,,OR1Q1
52078,ENSG00000280094,,OR1B1
52079,ENSG00000173679,,OR1L1
52080,ENSG00000226783,,TLK1P1
52081,ENSG00000287480,,
52082,ENSG00000107099,,DOCK8
52083,ENSG00000206778,,RNU6-213P
52084,ENSG00000262171,,
52085,ENSG00000215003,,RPL15P20
52086,ENSG00000180035,,ZNF48
52087,ENSG00000267007,,
52088,ENSG00000284216,,MIR1909
52089,ENSG00000267244,,
52090,ENSG00000267125,,
52091,ENSG00000129911,,KLF16
52092,ENSG00000280137,,
52093,ENSG00000179965,,ZNF771
52094,ENSG00000267141,,
52095,ENSG00000117595,,IRF6
52096,ENSG00000261526,,
52097,ENSG00000267232,,
52098,ENSG00000129968,,ABHD17A
52099,ENSG00000283744,,MIR6755
52100,ENSG00000254783,,
52101,ENSG00000199787,,SNORA80C
52102,ENSG00000255222,,SETP17
52103,ENSG00000179918,,SEPHS2
52104,ENSG00000149196,,HIKESHI
52105,ENSG00000202476,,
52106,ENSG00000222701,,
52107,ENSG00000261346,,
52108,ENSG00000260487,,
52109,ENSG00000140379,,BCL2A1
52110,ENSG00000251706,,RNU7-61P
52111,ENSG00000261332,,
52112,ENSG00000266305,,MIR4518
52113,ENSG00000169957,,ZNF768
52114,ENSG00000230280,,HNRNPA1P59
52115,ENSG00000228560,,
52116,ENSG00000275332,,
52117,ENSG00000158711,,ELK4
52118,ENSG00000274383,,
52119,ENSG00000261459,,
52120,ENSG00000287031,,
52121,ENSG00000132376,,INPP5K
52122,ENSG00000215218,,UBE2QL1
52123,ENSG00000278922,,
52124,ENSG00000090487,,SPG21
52125,ENSG00000169955,,ZNF747
52126,ENSG00000271230,,
52127,ENSG00000235560,,
52128,ENSG00000037474,,NSUN2
52129,ENSG00000258640,,RPL21P5
52130,ENSG00000260494,,
52131,ENSG00000207440,,RNU6-541P
52132,ENSG00000202402,,
52133,ENSG00000257831,,
52134,ENSG00000169951,,ZNF764
52135,ENSG00000199291,,
52136,ENSG00000227500,,SCAMP4
52137,ENSG00000227747,,
52138,ENSG00000228081,,
52139,ENSG00000239791,,
52140,ENSG00000228020,,HNRNPA1P46
52141,ENSG00000234975,,FTH1P2
52142,ENSG00000072110,,ACTN1
52143,ENSG00000163444,,TMEM183A
52144,ENSG00000197162,,ZNF785
52145,ENSG00000049541,,RFC2
52146,ENSG00000239856,,RN7SL225P
52147,ENSG00000149201,,CCDC81
52148,ENSG00000124786,,SLC35B3
52149,ENSG00000260167,,
52150,ENSG00000261588,,
52151,ENSG00000156853,,ZNF689
52152,ENSG00000250569,,NTAN1P2
52153,ENSG00000254088,,SLC2A3P4
52154,ENSG00000085719,,CPNE3
52155,ENSG00000162851,,TFB2M
52156,ENSG00000260678,,
52157,ENSG00000261680,,
52158,ENSG00000260113,,
52159,ENSG00000271427,,
52160,ENSG00000261817,,
52161,ENSG00000156858,,PRR14
52162,ENSG00000143353,,LYPLAL1
52163,ENSG00000270815,,
52164,ENSG00000229744,,SDHDP5
52165,ENSG00000232023,,LINC01807
52166,ENSG00000226261,,PIMREGP1
52167,ENSG00000047936,,ROS1
52168,ENSG00000228226,,
52169,ENSG00000128692,,EIF2S2P4
52170,ENSG00000225496,,RTRAFP1
52171,ENSG00000286160,,
52172,ENSG00000186825,,CDRT15P3
52173,ENSG00000124835,,
52174,ENSG00000254733,,
52175,ENSG00000231739,,GAPDHP59
52176,ENSG00000254727,,PTP4A1P6
52177,ENSG00000278989,,
52178,ENSG00000187699,,C2orf88
52179,ENSG00000254731,,
52180,ENSG00000255250,,
52181,ENSG00000145545,,SRD5A1
52182,ENSG00000213638,,ADAT3
52183,ENSG00000254990,,
52184,ENSG00000133275,,CSNK1G2
52185,ENSG00000086848,,ALG9
52186,ENSG00000236618,,PITPNA-AS1
52187,ENSG00000236153,,
52188,ENSG00000115233,,PSMD14
52189,ENSG00000174238,,PITPNA
52190,ENSG00000103707,,MTFMT
52191,ENSG00000197965,,MPZL1
52192,ENSG00000248677,,LINC02102
52193,ENSG00000112941,,TENT4A
52194,ENSG00000253292,,MIOXP1
52195,ENSG00000233915,,UBE2Q2P10
52196,ENSG00000254115,,
52197,ENSG00000156860,,FBRS
52198,ENSG00000253778,,
52199,ENSG00000270218,,
52200,ENSG00000186198,,SLC51B
52201,ENSG00000253568,,
52202,ENSG00000205333,,GOLGA2P1
52203,ENSG00000233115,,FAM90A11P
52204,ENSG00000215354,,FAM90A24P
52205,ENSG00000277351,,
52206,ENSG00000103710,,RASL12
52207,ENSG00000254229,,FAM90A12P
52208,ENSG00000227013,,OR7E96P
52209,ENSG00000253881,,
52210,ENSG00000284603,,
52211,ENSG00000284606,,
52212,ENSG00000284661,,
52213,ENSG00000130147,,SH3BP4
52214,ENSG00000255459,,
52215,ENSG00000221305,,MIR548I3
52216,ENSG00000244427,,RPS3AP31
52217,ENSG00000254311,,SNRPCP17
52218,ENSG00000249188,,ENPP7P1
52219,ENSG00000214736,,TOMM6
52220,ENSG00000253893,,FAM85B
52221,ENSG00000278737,,
52222,ENSG00000259258,,
52223,ENSG00000252074,,RNU6-416P
52224,ENSG00000261840,,
52225,ENSG00000268955,,
52226,ENSG00000173295,,FAM86B3P
52227,ENSG00000090470,,PDCD7
52228,ENSG00000222287,,RNU6-1043P
52229,ENSG00000005844,,ITGAL
52230,ENSG00000180846,,CSNK1G2-AS1
52231,ENSG00000197935,,ZNF311
52232,ENSG00000267283,,
52233,ENSG00000143493,,INTS7
52234,ENSG00000268480,,NFILZ
52235,ENSG00000279426,,
52236,ENSG00000181786,,ACTL9
52237,ENSG00000253981,,ALG1L13P
52238,ENSG00000181733,,OR2Z1
52239,ENSG00000269244,,RPL23AP78
52240,ENSG00000166855,,CLPX
52241,ENSG00000286880,,
52242,ENSG00000130332,,LSM7
52243,ENSG00000152894,,PTPRK
52244,ENSG00000170289,,CNGB3
52245,ENSG00000287815,,
52246,ENSG00000106665,,CLIP2
52247,ENSG00000178297,,TMPRSS9
52248,ENSG00000243704,,RN7SL105P
52249,ENSG00000251365,,LINC02236
52250,ENSG00000067064,,IDI1
52251,ENSG00000074660,,SCARF1
52252,ENSG00000272071,,
52253,ENSG00000283420,,MIR4278
52254,ENSG00000200243,,RN7SKP79
52255,ENSG00000250056,,LINC01018
52256,ENSG00000144290,,SLC4A10
52257,ENSG00000156384,,SFR1
52258,ENSG00000099800,,TIMM13
52259,ENSG00000168484,,SFTPC
52260,ENSG00000258529,,
52261,ENSG00000286489,,
52262,ENSG00000224817,,
52263,ENSG00000107833,,NPM3
52264,ENSG00000182150,,ERCC6L2
52265,ENSG00000176619,,LMNB2
52266,ENSG00000254450,,ALG9-IT1
52267,ENSG00000254949,,GNG5P3
52268,ENSG00000138615,,CILP
52269,ENSG00000255561,,FDXACB1
52270,ENSG00000238391,,RNA5SP233
52271,ENSG00000198286,,CARD11
52272,ENSG00000198408,,OGA
52273,ENSG00000279268,,
52274,ENSG00000137720,,C11orf1
52275,ENSG00000201709,,RNU6-686P
52276,ENSG00000206903,,SNORA24B
52277,ENSG00000199568,,RNU5A-1
52278,ENSG00000265673,,MIR4508
52279,ENSG00000260978,,
52280,ENSG00000254585,,MAGEL2
52281,ENSG00000283728,,MIR7108
52282,ENSG00000267201,,LINC01775
52283,ENSG00000215032,,GNL3LP1
52284,ENSG00000182636,,NDN
52285,ENSG00000233847,,ERCC8-AS1
52286,ENSG00000099860,,GADD45B
52287,ENSG00000279985,,
52288,ENSG00000276945,,
52289,ENSG00000286973,,
52290,ENSG00000188725,,SMIM15
52291,ENSG00000206616,,RNU6-741P
52292,ENSG00000261634,,PAQR5-DT
52293,ENSG00000259504,,
52294,ENSG00000137819,,PAQR5
52295,ENSG00000176343,,RPL37AP8
52296,ENSG00000275598,,
52297,ENSG00000169567,,HINT1
52298,ENSG00000287412,,
52299,ENSG00000133317,,LGALS12
52300,ENSG00000267522,,LINC01864
52301,ENSG00000142409,,ZNF787
52302,ENSG00000167705,,RILP
52303,ENSG00000223060,,
52304,ENSG00000279959,,
52305,ENSG00000259645,,
52306,ENSG00000167685,,ZNF444
52307,ENSG00000259426,,
52308,ENSG00000122641,,INHBA
52309,ENSG00000207395,,
52310,ENSG00000259191,,
52311,ENSG00000186687,,LYRM7
52312,ENSG00000137818,,RPLP1
52313,ENSG00000273973,,
52314,ENSG00000174231,,PRPF8
52315,ENSG00000258554,,
52316,ENSG00000184574,,LPAR5
52317,ENSG00000260545,,
52318,ENSG00000230777,,RPS29P5
52319,ENSG00000260927,,
52320,ENSG00000070770,,CSNK2A2
52321,ENSG00000179397,,CATSPERE
52322,ENSG00000111644,,ACRBP
52323,ENSG00000224116,,INHBA-AS1
52324,ENSG00000169247,,SH3TC2
52325,ENSG00000213721,,HMGN2P30
52326,ENSG00000287672,,
52327,ENSG00000250591,,PRSS3P1
52328,ENSG00000243661,,WBP1LP1
52329,ENSG00000282431,,TRBD1
52330,ENSG00000282320,,TRBJ1-1
52331,ENSG00000279794,,
52332,ENSG00000282420,,TRBJ1-2
52333,ENSG00000197487,,GALP
52334,ENSG00000282133,,TRBJ1-3
52335,ENSG00000281958,,TRBJ1-4
52336,ENSG00000213708,,SLC16A14P1
52337,ENSG00000282173,,TRBJ1-5
52338,ENSG00000282780,,TRBJ1-6
52339,ENSG00000254021,,
52340,ENSG00000253582,,
52341,ENSG00000211751,,TRBC1
52342,ENSG00000253676,,TAGLN2P1
52343,ENSG00000211764,,TRBJ2-1
52344,ENSG00000251892,,RNU7-84P
52345,ENSG00000174429,,ABRA
52346,ENSG00000211765,,TRBJ2-2
52347,ENSG00000211766,,TRBJ2-2P
52348,ENSG00000211767,,TRBJ2-3
52349,ENSG00000211768,,TRBJ2-4
52350,ENSG00000211769,,TRBJ2-5
52351,ENSG00000104290,,FZD3
52352,ENSG00000211770,,TRBJ2-6
52353,ENSG00000207119,,
52354,ENSG00000259215,,
52355,ENSG00000211771,,TRBJ2-7
52356,ENSG00000197213,,ZSCAN5B
52357,ENSG00000133321,,PLAAT4
52358,ENSG00000259457,,
52359,ENSG00000211772,,TRBC2
52360,ENSG00000237254,,TRBV30
52361,ENSG00000137807,,KIF23
52362,ENSG00000106123,,EPHB6
52363,ENSG00000224543,,SNRPGP15
52364,ENSG00000099797,,TECR
52365,ENSG00000107249,,GLIS3
52366,ENSG00000133328,,PLAAT2
52367,ENSG00000260867,,
52368,ENSG00000240863,,RN7SL645P
52369,ENSG00000203520,,
52370,ENSG00000103021,,CCDC113
52371,ENSG00000184743,,ATL3
52372,ENSG00000265251,,MIR4288
52373,ENSG00000202411,,RNA5SP259
52374,ENSG00000012232,,EXTL3
52375,ENSG00000270269,,IMMP1LP1
52376,ENSG00000256789,,
52377,ENSG00000133318,,RTN3
52378,ENSG00000103023,,PRSS54
52379,ENSG00000226009,,KCNIP2-AS1
52380,ENSG00000120049,,KCNIP2
52381,ENSG00000111653,,ING4
52382,ENSG00000224540,,TFDP1P1
52383,ENSG00000117592,,PRDX6
52384,ENSG00000179958,,DCTPP1
52385,ENSG00000246339,,EXTL3-AS1
52386,ENSG00000152904,,GGPS1
52387,ENSG00000104299,,INTS9
52388,ENSG00000175787,,ZNF169
52389,ENSG00000214967,,NPIPA7
52390,ENSG00000233031,,
52391,ENSG00000220256,,
52392,ENSG00000165125,,TRPV6
52393,ENSG00000212158,,SNORD66
52394,ENSG00000232377,,
52395,ENSG00000261181,,
52396,ENSG00000175182,,FAM131A
52397,ENSG00000261362,,
52398,ENSG00000168582,,CRYGA
52399,ENSG00000103222,,ABCC1
52400,ENSG00000237679,,VDAC1P11
52401,ENSG00000130950,,NUTM2F
52402,ENSG00000243104,,MTND4LP14
52403,ENSG00000286115,,
52404,ENSG00000234919,,LINC01827
52405,ENSG00000236596,,CRLF3P1
52406,ENSG00000271100,,
52407,ENSG00000188070,,C11orf95
52408,ENSG00000264519,,RN7SL596P
52409,ENSG00000168005,,SPINDOC
52410,ENSG00000186197,,EDARADD
52411,ENSG00000232063,,
52412,ENSG00000253417,,LINC02159
52413,ENSG00000102924,,CBLN1
52414,ENSG00000224815,,
52415,ENSG00000277597,,
52416,ENSG00000282886,,PTMAP12
52417,ENSG00000185561,,TLCD2
52418,ENSG00000145863,,GABRA6
52419,ENSG00000148110,,MFSD14B
52420,ENSG00000021826,,CPS1
52421,ENSG00000186594,,MIR22HG
52422,ENSG00000256280,,ATP5MGP1
52423,ENSG00000255233,,
52424,ENSG00000279249,,
52425,ENSG00000279684,,
52426,ENSG00000234106,,SRP14P2
52427,ENSG00000255448,,
52428,ENSG00000166788,,SAAL1
52429,ENSG00000229067,,
52430,ENSG00000278486,,YRDCP1
52431,ENSG00000271554,,
52432,ENSG00000286850,,
52433,ENSG00000230231,,FMO7P
52434,ENSG00000224245,,
52435,ENSG00000271269,,
52436,ENSG00000227711,,
52437,ENSG00000253403,,
52438,ENSG00000118990,,GLRXP3
52439,ENSG00000261182,,
52440,ENSG00000224970,,
52441,ENSG00000247311,,
52442,ENSG00000202445,,RNU6-669P
52443,ENSG00000094963,,FMO2
52444,ENSG00000231806,,PCAT7
52445,ENSG00000286569,,
52446,ENSG00000164185,,ZNF474
52447,ENSG00000127412,,TRPV5
52448,ENSG00000283822,,MIR639
52449,ENSG00000130957,,FBP2
52450,ENSG00000099795,,NDUFB7
52451,ENSG00000250803,,
52452,ENSG00000114859,,CLCN2
52453,ENSG00000243488,,RN7SL337P
52454,ENSG00000243066,,RN7SL842P
52455,ENSG00000105429,,MEGF8
52456,ENSG00000283824,,MIR22
52457,ENSG00000165140,,FBP1
52458,ENSG00000249610,,ZNF474-AS1
52459,ENSG00000167711,,SERPINF2
52460,ENSG00000272139,,
52461,ENSG00000249621,,
52462,ENSG00000249916,,
52463,ENSG00000287794,,
52464,ENSG00000250328,,
52465,ENSG00000064692,,SNCAIP
52466,ENSG00000280189,,
52467,ENSG00000166152,,C16orf78
52468,ENSG00000228606,,
52469,ENSG00000228879,,RPL35AP6
52470,ENSG00000227925,,LINC01655
52471,ENSG00000162670,,BRINP3
52472,ENSG00000262950,,
52473,ENSG00000263110,,
52474,ENSG00000261623,,LINC02179
52475,ENSG00000102935,,ZNF423
52476,ENSG00000197993,,KEL
52477,ENSG00000106780,,MEGF9
52478,ENSG00000225712,,ATP5MC2P1
52479,ENSG00000226565,,
52480,ENSG00000159176,,CSRP1
52481,ENSG00000254034,,INTS9-AS1
52482,ENSG00000242958,,
52483,ENSG00000273710,,
52484,ENSG00000238181,,AHCYP2
52485,ENSG00000104365,,IKBKB
52486,ENSG00000159335,,PTMS
52487,ENSG00000119402,,FBXW2
52488,ENSG00000132386,,SERPINF1
52489,ENSG00000119392,,GLE1
52490,ENSG00000257815,,PRANCR
52491,ENSG00000255254,,HIGD1AP5
52492,ENSG00000258679,,
52493,ENSG00000166787,,SAA3P
52494,ENSG00000273536,,
52495,ENSG00000258816,,
52496,ENSG00000255470,,
52497,ENSG00000212383,,
52498,ENSG00000170426,,SDR9C7
52499,ENSG00000285562,,
52500,ENSG00000254857,,MRGPRX12P
52501,ENSG00000179817,,MRGPRX4
52502,ENSG00000255138,,GLTPP1
52503,ENSG00000254546,,MRGPRX13P
52504,ENSG00000278400,,
52505,ENSG00000189332,,SLC25A51P4
52506,ENSG00000260089,,ADAM3B
52507,ENSG00000278399,,
52508,ENSG00000260024,,MRPS21P7
52509,ENSG00000287715,,
52510,ENSG00000280131,,
52511,ENSG00000166856,,GPR182
52512,ENSG00000259978,,MRPS21P8
52513,ENSG00000239293,,OR9P1P
52514,ENSG00000179420,,OR6W1P
52515,ENSG00000275155,,
52516,ENSG00000279842,,
52517,ENSG00000100478,,AP4S1
52518,ENSG00000159763,,PIP
52519,ENSG00000261751,,
52520,ENSG00000148965,,SAA4
52521,ENSG00000244551,,RPL34P29
52522,ENSG00000283365,,NCOA5LP
52523,ENSG00000166860,,ZBTB39
52524,ENSG00000121281,,ADCY7
52525,ENSG00000166863,,TAC3
52526,ENSG00000255071,,SAA2-SAA4
52527,ENSG00000165131,,LLCFC1
52528,ENSG00000223595,,LYPLA1P1
52529,ENSG00000164675,,IQUB
52530,ENSG00000134339,,SAA2
52531,ENSG00000186532,,SMYD4
52532,ENSG00000171798,,KNDC1
52533,ENSG00000277533,,MIR8077
52534,ENSG00000105427,,CNFN
52535,ENSG00000162761,,LMX1A
52536,ENSG00000213904,,LIPE-AS1
52537,ENSG00000213904,,LIPE-AS1
52538,ENSG00000079435,,LIPE
52539,ENSG00000132383,,RPA1
52540,ENSG00000258902,,
52541,ENSG00000258814,,LINC02329
52542,ENSG00000259107,,LINC00911
52543,ENSG00000143199,,ADCY10
52544,ENSG00000205562,,
52545,ENSG00000258945,,
52546,ENSG00000185070,,FLRT2
52547,ENSG00000268605,,
52548,ENSG00000189377,,CXCL17
52549,ENSG00000200336,,RNA5SP333
52550,ENSG00000212789,,ST13P5
52551,ENSG00000173432,,SAA1
52552,ENSG00000253048,,RNU4-60P
52553,ENSG00000269374,,
52554,ENSG00000286333,,
52555,ENSG00000273830,,MIR7843
52556,ENSG00000258871,,
52557,ENSG00000079385,,CEACAM1
52558,ENSG00000232524,,
52559,ENSG00000285936,,
52560,ENSG00000207338,,RNU6-296P
52561,ENSG00000206751,,
52562,ENSG00000176043,,
52563,ENSG00000259438,,MAPK6-DT
52564,ENSG00000274528,,
52565,ENSG00000128609,,NDUFA5
52566,ENSG00000259398,,
52567,ENSG00000176473,,WDR25
52568,ENSG00000259712,,
52569,ENSG00000259178,,
52570,ENSG00000242327,,
52571,ENSG00000163882,,POLR2H
52572,ENSG00000259327,,
52573,ENSG00000259709,,
52574,ENSG00000206995,,
52575,ENSG00000259577,,CERNA1
52576,ENSG00000128833,,MYO5C
52577,ENSG00000107831,,FGF8
52578,ENSG00000108958,,
52579,ENSG00000249459,,ZNF286B
52580,ENSG00000187870,,RNFT1P3
52581,ENSG00000201695,,RNA5SP334
52582,ENSG00000214880,,OR7E5P
52583,ENSG00000149133,,OR5F1
52584,ENSG00000218454,,HNRNPA1P19
52585,ENSG00000213671,,OLA1P2
52586,ENSG00000112559,,MDFI
52587,ENSG00000182365,,OR5F2P
52588,ENSG00000226549,,SCDP1
52589,ENSG00000184741,,OR5AQ1P
52590,ENSG00000264215,,
52591,ENSG00000181780,,OR5J1P
52592,ENSG00000264662,,
52593,ENSG00000226981,,ABHD17AP6
52594,ENSG00000225538,,OR5BE1P
52595,ENSG00000254524,,OR8I4P
52596,ENSG00000266369,,
52597,ENSG00000255140,,OR5BN2P
52598,ENSG00000252483,,RNU6-1178P
52599,ENSG00000265790,,RNASEH1P1
52600,ENSG00000265099,,
52601,ENSG00000181761,,OR8H3
52602,ENSG00000244456,,SPECC1P2
52603,ENSG00000090060,,PAPOLA
52604,ENSG00000254848,,OR5BN1P
52605,ENSG00000264660,,
52606,ENSG00000254947,,OR8K4P
52607,ENSG00000256124,,LINC01152
52608,ENSG00000181752,,OR8K5
52609,ENSG00000253965,,
52610,ENSG00000255217,,OR5J7P
52611,ENSG00000113073,,SLC4A9
52612,ENSG00000174957,,OR5J2
52613,ENSG00000226101,,LINC02097
52614,ENSG00000230213,,OR8V1P
52615,ENSG00000254841,,OR4V1P
52616,ENSG00000188439,,OR4P1P
52617,ENSG00000254804,,
52618,ENSG00000125398,,SOX9
52619,ENSG00000254457,,OR5D2P
52620,ENSG00000186886,,OR5D3P
52621,ENSG00000236541,,VN2R9P
52622,ENSG00000255146,,
52623,ENSG00000096006,,CRISP3
52624,ENSG00000264026,,LINC02003
52625,ENSG00000254853,,
52626,ENSG00000255131,,OR9L1P
52627,ENSG00000272685,,OR9I3P
52628,ENSG00000186508,,OR9I2P
52629,ENSG00000228639,,ROCR
52630,ENSG00000236523,,NPM1P40
52631,ENSG00000272569,,OR5BL1P
52632,ENSG00000180475,,OR10Q1
52633,ENSG00000223353,,
52634,ENSG00000285587,,
52635,ENSG00000254953,,
52636,ENSG00000181325,,OR9G3P
52637,ENSG00000151892,,GFRA1
52638,ENSG00000117479,,SLC19A2
52639,ENSG00000172457,,OR9G4
52640,ENSG00000090539,,CHRD
52641,ENSG00000288605,,
52642,ENSG00000274770,,MIR6128
52643,ENSG00000286704,,
52644,ENSG00000254825,,OR9G2P
52645,ENSG00000181296,,OR5G1P
52646,ENSG00000255485,,OR5G4P
52647,ENSG00000205025,,OR5G5P
52648,ENSG00000146809,,ASB15
52649,ENSG00000234899,,SOX9-AS1
52650,ENSG00000166866,,MYO1A
52651,ENSG00000241356,,OR5G3
52652,ENSG00000213604,,
52653,ENSG00000254658,,OR8J2
52654,ENSG00000172489,,OR5T3
52655,ENSG00000255461,,OR8I1P
52656,ENSG00000254722,,FAM8A2P
52657,ENSG00000255134,,OR8K2P
52658,ENSG00000242208,,RPL5P29
52659,ENSG00000198261,,OR5BB1P
52660,ENSG00000179930,,ZNF648
52661,ENSG00000204989,,OR4D8P
52662,ENSG00000176200,,OR4D11
52663,ENSG00000254770,,OR4D7P
52664,ENSG00000233499,,OR5B1P
52665,ENSG00000273408,,OR5B15P
52666,ENSG00000007908,,SELE
52667,ENSG00000271384,,
52668,ENSG00000172362,,OR5B12
52669,ENSG00000213761,,MT1P1
52670,ENSG00000271314,,
52671,ENSG00000271155,,
52672,ENSG00000232511,,OR2AH1P
52673,ENSG00000271659,,
52674,ENSG00000238041,,TMEM230P2
52675,ENSG00000120254,,MTHFD1L
52676,ENSG00000274969,,MIR6771
52677,ENSG00000172199,,OR8U1
52678,ENSG00000121274,,TENT4B
52679,ENSG00000185920,,PTCH1
52680,ENSG00000254903,,OR8L1P
52681,ENSG00000255466,,OR5AL2P
52682,ENSG00000272987,,OR5AL1
52683,ENSG00000279961,,OR8U3
52684,ENSG00000230442,,ASB15-AS1
52685,ENSG00000230416,,OR5M4P
52686,ENSG00000284732,,
52687,ENSG00000150269,,OR5M9
52688,ENSG00000254752,,OR5M2P
52689,ENSG00000170807,,LMOD2
52690,ENSG00000254411,,
52691,ENSG00000254490,,OR5M7P
52692,ENSG00000265547,,
52693,ENSG00000254660,,
52694,ENSG00000106299,,WASL
52695,ENSG00000265964,,
52696,ENSG00000264589,,MAPT-AS1
52697,ENSG00000254603,,OR5M6P
52698,ENSG00000185701,,OR5M5P
52699,ENSG00000176742,,OR51V1
52700,ENSG00000185522,,LMNTD2
52701,ENSG00000221052,,MIR1266
52702,ENSG00000231169,,EEF1B2P1
52703,ENSG00000185294,,SPPL2C
52704,ENSG00000279685,,MAPT-IT1
52705,ENSG00000128989,,ARPP19
52706,ENSG00000200176,,RNU1-19P
52707,ENSG00000173269,,MMRN2
52708,ENSG00000262881,,
52709,ENSG00000274883,,
52710,ENSG00000256762,,STH
52711,ENSG00000262372,,
52712,ENSG00000214401,,KANSL1-AS1
52713,ENSG00000214401,,KANSL1-AS1
52714,ENSG00000238723,,
52715,ENSG00000277478,,MIR6165
52716,ENSG00000272686,,WASL-DT
52717,ENSG00000250310,,
52718,ENSG00000201104,,RNU6-11P
52719,ENSG00000228211,,HYAL6P
52720,ENSG00000230558,,CEACAMP2
52721,ENSG00000106302,,HYAL4
52722,ENSG00000124469,,CEACAM8
52723,ENSG00000121067,,SPOP
52724,ENSG00000179776,,CDH5
52725,ENSG00000281974,,
52726,ENSG00000173267,,SNCG
52727,ENSG00000233681,,CEACAMP1
52728,ENSG00000254815,,LMNTD2-AS1
52729,ENSG00000106333,,PCOLCE
52730,ENSG00000132002,,DNAJB1
52731,ENSG00000099849,,RASSF7
52732,ENSG00000092978,,GPATCH2
52733,ENSG00000272734,,ADIRF-AS1
52734,ENSG00000148671,,ADIRF
52735,ENSG00000106330,,MOSPD3
52736,ENSG00000273413,,
52737,ENSG00000271880,,
52738,ENSG00000243171,,
52739,ENSG00000251003,,ZFPM2-AS1
52740,ENSG00000260618,,
52741,ENSG00000076826,,CAMSAP3
52742,ENSG00000143499,,SMYD2
52743,ENSG00000259935,,
52744,ENSG00000287500,,
52745,ENSG00000259203,,
52746,ENSG00000240089,,BMS1P3
52747,ENSG00000151303,,
52748,ENSG00000253420,,
52749,ENSG00000096080,,MRPS18A
52750,ENSG00000214896,,RPSAP55
52751,ENSG00000254141,,
52752,ENSG00000272508,,
52753,ENSG00000259612,,EEF1A1P22
52754,ENSG00000243601,,RPL12P24
52755,ENSG00000253526,,
52756,ENSG00000201627,,
52757,ENSG00000261011,,AGAP11
52758,ENSG00000197535,,MYO5A
52759,ENSG00000229969,,
52760,ENSG00000164830,,OXR1
52761,ENSG00000188100,,FAM25A
52762,ENSG00000271573,,
52763,ENSG00000200253,,RNU6-529P
52764,ENSG00000247095,,MIR210HG
52765,ENSG00000122376,,SHLD2
52766,ENSG00000185760,,KCNQ5
