Unnamed: 0.1,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000110046,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0070609417669098,-0.1906656975212485,0,0.5968311919008575,0.3333333333333333,1.1034448153020302
ENSG00000110074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0128909171096707,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268051137700864,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0581773142514453,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000110148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.449674786565694,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0504431565807838,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2784147698541086,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000110195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1854539534988044,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1970616601849952,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000110274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232857138907625,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3395247707861699,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0657138976143612,-0.1906656975212485,0,0.5968311919008575,1.0,6.381088791589771
ENSG00000110400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310790817171917,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5235231227472505,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0996368655887183,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000110448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0535224952690474,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0828201891128554,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226078805948257,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408013060121948,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4718277851838786,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2649930476215809,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000110713,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1403482831805238,-0.1906656975212485,0,0.5968311919008575,0.5,2.4228558093739654
ENSG00000110719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0670143888829182,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000110799,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3497325340058324,2.511260665323343,0,1.4207497849273414,0.5,3.742266803445901
ENSG00000110811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2543285450226302,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000110848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.089840662378239,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3326662924584385,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000110925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2201628675597668,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000110931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336029420234531,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680670287725179,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000110955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0550814702617499,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000110987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1059559688968256,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000111046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206412020541314,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2384543991214378,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07804785897948,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000111218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540595230262923,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023093944765017,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0190675476422966,5.213187028167935,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000111247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.604097554904657,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111249,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0631588926293204,-0.1906656975212485,0,1.4207497849273414,0.75,1.1034448153020302
ENSG00000111252,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0151655032722772,-0.1906656975212485,0,0.5968311919008575,0.3333333333333333,2.4228558093739654
ENSG00000111254,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.165132310725987,-0.1906656975212485,0,0.5968311919008575,0.6666666666666666,-0.2159661787699051
ENSG00000111262,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.1055142811187254,-0.1906656975212485,0,1.4207497849273414,0.5,2.4228558093739654
ENSG00000111271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2048742488555515,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000111300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1432043698907286,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000111331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0229749865456728,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111344,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.9612069086736804,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000111358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306717245682703,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2798460431039649,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576224222915407,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111432,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0479297346895066,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000111450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3164543997839835,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000111452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2648682699358806,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111530,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3269267174995787,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000111602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2540715326098415,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000111615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0977962076884089,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.295949468704245,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000111676,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1403862601631256,-0.1906656975212485,0,0.5968311919008575,0.5,3.742266803445901
ENSG00000111679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1732860410677346,2.511260665323343,0,0.5968311919008575,1.0,6.381088791589771
ENSG00000111701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2653322927732411,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111713,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0112274398668164,2.511260665323343,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000111725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0993659686989243,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000111732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047698262511545,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000111790,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3200669473592392,-0.1906656975212485,0,0.5968311919008575,1.0,6.381088791589771
ENSG00000111859,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.222074410782163,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000111875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1596152183099279,-0.1906656975212485,0,0.5968311919008575,1.0,6.381088791589771
ENSG00000111877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0308140090047561,-0.1906656975212485,0,0.5968311919008575,1.0,9.01991077973364
ENSG00000111879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3366888850412406,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111880,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2112004505355389,-0.1906656975212485,0,0.5968311919008575,1.0,6.381088791589771
ENSG00000111885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2447654460303505,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0795560553305801,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000111912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123442053112851,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000111913,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0450459708782966,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000111961,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2562517022050277,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.100129847640408,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0201813762732625,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112137,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1428625435318435,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0061372352852745,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0452784856242911,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5290178711248852,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000112175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586060312680709,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1156004302445505,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000112218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1706243185145464,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000112232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725833299702565,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424594833755141e-05,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112245,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1673793060531734,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3108584705339052,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000112280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0602817067019849,2.511260665323343,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000112299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.176294163685172,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000112320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282410427165621,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307981644004824,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859629887732853,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358313424986511,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.429635649995598,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2549793886753226,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0567699259892506,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112655,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9512177342541182,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000112659,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0142341475279783,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000112685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2007715745694955,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
ENSG00000112701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044956945835323,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167676269284158,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000112715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213140363182632,7.915113391012527,1,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000112761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757111825532481,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76441410600615,2.511260665323343,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000112782,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1185987818495089,-0.1906656975212485,0,0.5968311919008575,0.5,1.1034448153020302
ENSG00000112787,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2942745320904925,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1218766548859147,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112852,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.164716934819057,-0.1906656975212485,0,1.4207497849273414,0.6,1.1034448153020302
ENSG00000112855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947295770380354,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0209148598404498,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112902,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0368303342975813,-0.1906656975212485,0,3.892505564006793,0.6666666666666666,1.1034448153020302
ENSG00000112941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400095196738097,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000112964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992889671176051,5.213187028167935,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000112992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585624372516546,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.983567749945122,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
ENSG00000113100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028367240522379,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000113108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0100307775275521,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000113141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975812059612206,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1180835342041297,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0436796727197471,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000113209,0.4285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0770362301086557,-0.1906656975212485,0,2.244668377953825,0.5714285714285715,-0.2159661787699051
ENSG00000113211,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0122262517706697,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000113212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256901178304424,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500321757578554,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067465619124643,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113262,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0269137065938964,-0.1906656975212485,0,1.4207497849273414,0.5,-0.2159661787699051
ENSG00000113263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0050423847048068,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000113296,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5433974423624548,2.511260665323343,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000113303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0959090299045242,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113319,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.4597733847414336,2.511260665323343,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000113327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0710204080041272,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000113360,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1539178107026519,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.097406811597213,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000113430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208787337993812,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.235370435258015,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2089362487859012,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000113504,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.2583024832786016,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000113555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1012731889469835,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000113580,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0322460321830169,-0.1906656975212485,0,0.5968311919008575,1.0,12.978143761949449
ENSG00000113595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.087227328006902,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000113621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647221824095917,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28417904925081,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000113657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8446214253534885,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000113749,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.2489870888152716,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000113758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6539984622059758,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000113761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761763512145075,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873949748662848,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346444443710702,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000113946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1628074942114986,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0454973366025233,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
ENSG00000114054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1046993900869677,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0746490026733055,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
ENSG00000114107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1500139063275964,-0.1906656975212485,0,0.5968311919008575,0.0,6.381088791589771
ENSG00000114124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0071798919396702,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000114127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1619990028463789,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000114204,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.3064062643501564,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000114248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4341408140842693,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9010136236842924,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000114279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2304309781452532,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000114331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239933104844668,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000114349,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0065872698666649,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000114353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.468078827826325,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000114439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2940190675421594,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000114446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1821795844551483,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000114480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2764456235069135,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0170346147148266,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000114529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2255000735256129,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1123233446747709,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0372967347452193,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000114554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5487493222160027,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000114573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3647037954291896,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
