gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000164393,ADGRF2,0,0,0.863636364,0,0,0,0,0.018338843,-0.210281154,0,0.316380662,1,-0.443771256
ENSG00000164398,ACSL6,0.229166667,0,0.479166667,0,0,0,0,0.089451597,-0.210281154,0,0.125870055,0.676470588,0.149671206
ENSG00000164399,IL3,0,0,1,0,0,0,0,0.002576114,4.518801816,0,-0.445661768,1,0.149671206
ENSG00000164400,CSF2,0,0,0,0,0,0,0,4.20E-05,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164402,8.Sep,0.132075472,0,0.132075472,0,0,0,0,0.416905511,-0.210281154,0,-0.445661768,0.5,-0.443771256
ENSG00000164403,SHROOM1,0,0,0.5,0,0,0,0,0.552401109,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164404,GDF9,0.006622517,0,0.198675497,0.033112583,0,0,0,0.242419535,-0.210281154,0,0.506891269,0.967741935,0.149671206
ENSG00000164405,UQCRQ,0.230769231,0,0,0,0,0,0,0.727031572,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164406,LEAP2,0.25,0,0,0,0,0,0,0.091544834,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164411,GJB7,0.333333333,0,0,0.333333333,0,0,0,-0.012727711,-0.210281154,0,-0.445661768,0,-0.443771256
ENSG00000164414,SLC35A1,0.125,0,0.0625,0,0,0,0,0.001922366,-0.210281154,0,-0.445661768,0.333333333,-0.443771256
ENSG00000164418,GRIK2,0.140495868,0.115702479,0.628099174,0,0,0,0,0.04045709,-0.210281154,0,1.840465521,0.817204301,1.929998594
ENSG00000164430,MB21D1,0,0,1,0,0,0,0,0.441672101,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164434,FABP7,0,0,1,0,0,0,0,-1.243601183,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164440,TXLNB,0,0,0.051282051,0,0,0,0,0.081454685,-0.210281154,0,-0.064640553,1,0.743113669
ENSG00000164442,CITED2,0,0,0.75,0,0.25,0,0,-0.84309283,-0.210281154,0,-0.064640553,1,0.743113669
ENSG00000164451,FAM26D,0,0,1,0,0,0,0,-0.020816918,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164458,T,0.285714286,0,0.428571429,0,0,0,0,-0.010896344,-0.210281154,0,-0.25515116,0.6,-0.443771256
ENSG00000164463,CREBRF,0.032258065,0,0.290322581,0,0,0,0,-0.788492827,-0.210281154,0,0.316380662,0.9,-0.443771256
ENSG00000164465,DCBLD1,0.027777778,0,0.25,0,0.027777778,0,0,0.334252025,-0.210281154,0,0.316380662,0.9,0.743113669
ENSG00000164466,SFXN1,0,0,0.333333333,0,0,0,0,0.759590968,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164483,SAMD3,0.06779661,0.084745763,0.237288136,0.152542373,0,0,0,0.068173693,-0.210281154,0,0.125870055,0.777777778,0.149671206
ENSG00000164484,TMEM200A,0,0.333333333,0.666666667,0,0,0,0,0.036529088,-0.210281154,0,-0.064640553,1,-0.443771256
ENSG00000164485,IL22RA2,0.25,0,0.166666667,0.083333333,0,0,0,-0.403191655,-0.210281154,0,-0.25515116,0.4,-0.443771256
ENSG00000164488,DACT2,0.25,0,0.458333333,0,0.041666667,0,0,-0.845271911,-0.210281154,0,0.125870055,0.647058824,0.149671206
ENSG00000164494,PDSS2,0.4,0,0.4,0,0,0,0,-0.077375635,-0.210281154,0,-0.445661768,0.5,-0.443771256
ENSG00000164500,C7orf72,0,0.076923077,0.076923077,0.076923077,0,0,0,0.00212432,-0.210281154,0,-0.064640553,1,-0.443771256
ENSG00000164506,STXBP5,0.313432836,0,0.447761194,0,0,0,0,-0.227758373,-0.210281154,0,0.697401877,0.588235294,-0.443771256
ENSG00000164508,HIST1H2AA,0,0,0.166666667,0,0,0,0,0.002632522,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164509,IL31RA,0.127659574,0,0.808510638,0,0,0,0,0.024343468,-0.210281154,0,0.316380662,0.863636364,-0.443771256
ENSG00000164512,ANKRD55,0.272727273,0.272727273,0.272727273,0,0,0,0,0.04076856,-0.210281154,0,-0.25515116,0.5,-0.443771256
ENSG00000164520,RAET1E,0,0,0.666666667,0,0,0,0,0.1075167,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164530,PI16,0.181818182,0,0.181818182,0,0.060606061,0,0,-3.499922058,-0.210281154,0,-0.064640553,0.5,-0.443771256
ENSG00000164532,TBX20,0,0,0.571428571,0,0,0,0,0.12501082,-0.210281154,0,0.125870055,1,0.743113669
ENSG00000164535,DAGLB,0.178571429,0,0.178571429,0,0,0,0,0.358325575,-0.210281154,0,-0.25515116,0.5,-0.443771256
ENSG00000164542,KIAA0895,0,0,0.684210526,0,0,0,0,0.404920215,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164543,STK17A,0,0,0.214285714,0,0,0,0,-0.194503322,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164548,TRA2A,0,0,0.4,0,0,0,0,0.087474315,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164574,GALNT10,0,0,0.340909091,0,0,0,0,0.321175797,-0.210281154,0,0.316380662,1,-0.443771256
ENSG00000164587,RPS14,0.428571429,0,0.428571429,0,0,0,0,-0.348210013,-0.210281154,0,-0.445661768,0.5,-0.443771256
ENSG00000164588,HCN1,0.333333333,0.111111111,0.333333333,0,0,0,0,-0.081691223,-0.210281154,0,0.125870055,0.5,0.149671206
ENSG00000164591,MYOZ3,0,0,0.2,0,0,0,0,-0.097362402,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164597,COG5,0.137931034,0,0.517241379,0,0,0,0,0.031028599,-0.210281154,0,0.316380662,0.789473684,-0.443771256
ENSG00000164600,NEUROD6,0,0,0.9375,0,0,0,0,-9.37E-05,-0.210281154,0,0.506891269,1,-0.443771256
ENSG00000164603,C7orf60,0,0.222222222,0.222222222,0,0,0,0,-0.321401581,-0.210281154,0,0.125870055,1,-0.443771256
ENSG00000164604,GPR85,0,0,0.266666667,0,0,0,0,0.000780792,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164609,SLU7,0,0.333333333,0.333333333,0,0,0,0,-0.278250092,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164610,RP9,0,0,0.5,0,0,0,0,0.151279955,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164611,PTTG1,0,0,0.428571429,0,0,0,0,2.210063853,2.154260331,0,-0.445661768,1,0.149671206
ENSG00000164619,BMPER,0.071428571,0,0.5,0,0,0,0,-0.82390913,-0.210281154,0,0.506891269,0.875,-0.443771256
ENSG00000164620,RELL2,0,0,0.157894737,0,0,0,0,0.444916924,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164626,KCNK5,0.166666667,0,0.5,0,0,0,0,0.091708418,-0.210281154,0,-0.064640553,0.75,-0.443771256
ENSG00000164627,KIF6,0.258064516,0,0.419354839,0,0,0,0,0.035810376,-0.210281154,0,0.316380662,0.619047619,0.149671206
ENSG00000164631,ZNF12,0.171428571,0.085714286,0.342857143,0,0,0,0,-0.075849506,-0.210281154,0,0.316380662,0.666666667,-0.443771256
ENSG00000164638,SLC29A4,0.333333333,0,0.555555556,0,0,0,0,-1.369564696,-0.210281154,0,-0.445661768,0.625,-0.443771256
ENSG00000164645,C7orf62,0.142857143,0,0.285714286,0.071428571,0,0,0,0.014357521,-0.210281154,0,0.316380662,0.666666667,-0.443771256
ENSG00000164647,STEAP1,0.095238095,0,0.095238095,0,0,0,0,-0.992082273,-0.210281154,0,-0.25515116,0.5,-0.443771256
ENSG00000164649,CDCA7L,0.03030303,0,0.272727273,0,0,0,0,-0.420757505,-0.210281154,0,-0.064640553,0.9,1.336556131
ENSG00000164651,SP8,0.5,0,0,0,0,0,0,0.016608411,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164654,MIOS,0.222222222,0,0.222222222,0,0,0,0,0.082760548,-0.210281154,0,-0.445661768,0.5,0.149671206
ENSG00000164659,KIAA1324L,0.045454545,0,0.352272727,0.045454545,0,0,0,-0.367404155,-0.210281154,0,1.078423092,0.885714286,0.149671206
ENSG00000164663,USP49,0.296296296,0.148148148,0.148148148,0,0,0,0,-0.05011626,-0.210281154,0,-0.25515116,0.333333333,0.149671206
ENSG00000164674,SYTL3,0.315789474,0,0.421052632,0,0,0,0,-0.345848589,-0.210281154,0,0.125870055,0.571428571,-0.443771256
ENSG00000164675,IQUB,0.058823529,0.039215686,0.215686275,0.078431373,0.098039216,0,0,-0.066290645,-0.210281154,0,0.506891269,0.785714286,0.149671206
